id,Action
1,0.9418029202141827
2,0.942255909380215
3,0.9423112220506836
4,0.9421316405760555
5,0.9424387008151828
6,0.9423661857519877
7,0.9420807390528764
8,0.9425463020044755
9,0.9418948554703738
10,0.9421444630155068
11,0.942164152749933
12,0.9420670502296395
13,0.9421304827817459
14,0.941757157415255
15,0.9421218323549893
16,0.9422156127106259
17,0.9417918025128563
18,0.941969100242532
19,0.9423769649922702
20,0.9423040064159018
21,0.9423228774110386
22,0.9421568854093297
23,0.9421506304318896
24,0.9420993694228083
25,0.9422332636022445
26,0.9420427804689429
27,0.9422415140125766
28,0.9419539873255715
29,0.9422448298671312
30,0.9419919397538191
31,0.9422405841766893
32,0.9421371631180973
33,0.9421827857139026
34,0.9423177659227652
35,0.9422074935397172
36,0.9423546144764362
37,0.9421513525461764
38,0.9422922944884842
39,0.9421342323800143
40,0.9420006457715888
41,0.941833854597827
42,0.942293886591793
43,0.9421654712648129
44,0.942265557277285
45,0.9422518005200146
46,0.942067496201063
47,0.942486403265409
48,0.9421416483485432
49,0.9425054012380557
50,0.9422650598981998
51,0.9421173135002293
52,0.942267438823656
53,0.9421597197628778
54,0.9424370819937791
55,0.9422301650706006
56,0.9419994835777998
57,0.9421735053313843
58,0.942437414024223
59,0.942293950651818
60,0.9423221788977383
61,0.9422455437667151
62,0.9422460903068227
63,0.9421932688677478
64,0.9423476312935244
65,0.9423563066908688
66,0.9422952642955905
67,0.9421017359332596
68,0.9424579692272702
69,0.9421531915341611
70,0.941740538004674
71,0.9421387007023992
72,0.9423197235494863
73,0.9422999406533474
74,0.9423300067078758
75,0.9422659888539936
76,0.9423646957039762
77,0.9423138412451918
78,0.9419843249785808
79,0.9418909928165768
80,0.9422560106436356
81,0.9424520236947905
82,0.942254761488276
83,0.9422216002037386
84,0.9422789902525517
85,0.9421573194708994
86,0.9419348903559339
87,0.9421238131888772
88,0.9422523263938686
89,0.9422953524873923
90,0.9419912924293752
91,0.9421509641514582
92,0.9419259224106972
93,0.9423821954634283
94,0.9420779078632808
95,0.9422064957006993
96,0.9421724193847791
97,0.9418195772916952
98,0.9422209199863322
99,0.9423414693725406
100,0.9422802723231396
101,0.9421341351694307
102,0.941850552942777
103,0.9422414370477693
104,0.9420382612265347
105,0.9419068808731412
106,0.9423063281368838
107,0.9424145089311406
108,0.942153480078611
109,0.9423126120041722
110,0.9421823928100419
111,0.9419377564738781
112,0.9422113331311208
113,0.9421140277408735
114,0.9423077733295834
115,0.9422583060194182
116,0.942131620921128
117,0.9420786770609688
118,0.9422915530400586
119,0.9424287880273524
120,0.942250134024164
121,0.942207983672873
122,0.9422887850738337
123,0.9420013279931562
124,0.9423515885407108
125,0.9422398007835714
126,0.9419427586157161
127,0.9418045260402466
128,0.9419380614443607
129,0.9419766028029269
130,0.9421891946719139
131,0.9423887881034477
132,0.9423314352517355
133,0.942181760633246
134,0.9419159870092236
135,0.9423218972257636
136,0.9421264595309001
137,0.9423076356720288
138,0.9420815119752556
139,0.942064466106441
140,0.9424455311486948
141,0.9422073050879292
142,0.9421746900584458
143,0.9423116389497431
144,0.9423211905074212
145,0.9424595011011111
146,0.941780934594102
147,0.9417200331533285
148,0.9419289671646728
149,0.9424506501934745
150,0.9422267522167743
151,0.9423490883447966
152,0.9420106861584273
153,0.9422496954353229
154,0.9420990784342735
155,0.9421469912431275
156,0.9421211869987478
157,0.9421865453609221
158,0.942291651932334
159,0.9421887499935769
160,0.94208173389159
161,0.9418381489219224
162,0.9423800601813822
163,0.9422916194570458
164,0.9421550310934971
165,0.9422442245035901
166,0.9425341419080892
167,0.9420412541217803
168,0.942211671960272
169,0.9421573138091174
170,0.9423346897316665
171,0.94226549346641
172,0.9422160455098612
173,0.9422252676403227
174,0.9422356690256185
175,0.9422930831042005
176,0.9424059983545658
177,0.942025470993383
178,0.9423260518667047
179,0.9423033038536069
180,0.9418398787082706
181,0.9418100861570764
182,0.9421559720689259
183,0.9420384506354018
184,0.9421209720187967
185,0.9422946792454534
186,0.9419772804588167
187,0.9423239705121355
188,0.942148607384794
189,0.9419359297945109
190,0.9423420770515034
191,0.9425078681406474
192,0.9421086082446527
193,0.942462729645682
194,0.9423173081541174
195,0.9422178630446532
196,0.9424137387731765
197,0.9422873689579299
198,0.9421016533465073
199,0.9423368683758379
200,0.9418958562086893
201,0.9422912631861062
202,0.9421954661889355
203,0.9419866262502441
204,0.9421051519989877
205,0.942385778688255
206,0.9422398651721476
207,0.9422913659950926
208,0.9422112174628625
209,0.9417331335120901
210,0.942083930604827
211,0.9420857470909665
212,0.9420725973408405
213,0.9424166693226793
214,0.9421571777183824
215,0.9422049668303103
216,0.9420861507965592
217,0.9420156633534008
218,0.9423283864070146
219,0.9422039956374151
220,0.9420138517321821
221,0.9416849813582745
222,0.9424671643060601
223,0.9424639460504691
224,0.9421077441760797
225,0.9421412426058042
226,0.9419853966084242
227,0.9419953173238024
228,0.942195351366344
229,0.9424425888952135
230,0.9422246216929556
231,0.942194908947099
232,0.9421201149443701
233,0.9421057777693252
234,0.94186132573663806
235,0.9421033935048889
236,0.9420184615961191
237,0.9420623552742141
238,0.9421245895490602
239,0.9420503129026006
240,0.9422982113582139
241,0.9421240527269611
242,0.9417093485738864
243,0.9418550874745418
244,0.9421599219624237
245,0.9420098932657813
246,0.9423185456875313
247,0.9421504680190791
248,0.942135006252598
249,0.9422278779270253
250,0.9423001376560752
251,0.9423108731265789
252,0.9420100993314338
253,0.9423274103201121
254,0.9424106396735741
255,0.9425170318798043
256,0.9421057335214763
257,0.9423063858120494
258,0.941986989052576
259,0.9419834955746663
260,0.9424286709158077
261,0.9422677693883433
262,0.942183079636702
263,0.942413890063365
264,0.9423934012403917
265,0.9423174911240229
266,0.942220285211546
267,0.9420170874673048
268,0.9423021139865515
269,0.9421505313106193
270,0.9422593423915279
271,0.942200311087265
272,0.9421725679230297
273,0.9422063061121747
274,0.941980876641244
275,0.9423513194419497
276,0.9421650016150184
277,0.9423076453456504
278,0.942341365476056
279,0.9420613837642662
280,0.9419531179146599
281,0.9425048759985463
282,0.9423483897998831
283,0.9418120469417467
284,0.9421181403915793
285,0.942319318671388
286,0.9421734695790073
287,0.9424131296580213
288,0.9422753212231538
289,0.9420822459238393
290,0.942304153578349
291,0.9417809486341895
292,0.9420523840264045
293,0.9423550053759514
294,0.9422173698221334
295,0.9422755352812342
296,0.9418735158189909
297,0.9414563367099001
298,0.9421951778346959
299,0.9418245094894133
300,0.9423349149930612
301,0.941904479855561
302,0.9423946772563588
303,0.9418747530438614
304,0.9419768382371972
305,0.9422739910799274
306,0.9422136418499033
307,0.9421619407588714
308,0.9423652788721374
309,0.9419450330720082
310,0.9421403408456633
311,0.9423489525123144
312,0.9421256066507815
313,0.9422082447392565
314,0.9422074509678304
315,0.9425507513712654
316,0.9423261825766901
317,0.9419691110978942
318,0.942213975709557
319,0.9418795191793908
320,0.9421849623006613
321,0.9422817315500206
322,0.9418565213734303
323,0.9424493406373123
324,0.942155081891907
325,0.9420791344003275
326,0.9419916429632104
327,0.9421673984412469
328,0.9422972372995839
329,0.9422620487661748
330,0.9422537082861814
331,0.9423472126093062
332,0.9421268733898185
333,0.9421982009862436
334,0.9418890285382845
335,0.9423097605033056
336,0.9421156698584539
337,0.9423003295399706
338,0.942380547399016
339,0.9421808307771368
340,0.9421870449960276
341,0.9422296437231293
342,0.9421780473352488
343,0.9420310566270974
344,0.9423395452166451
345,0.9424080850139881
346,0.9422346547998055
347,0.9421352607739203
348,0.9420710159451932
349,0.9424081989671328
350,0.9421974060880688
351,0.9419456426027687
352,0.9423707741429663
353,0.9421647484137394
354,0.9418909126087499
355,0.9421173597404191
356,0.9423015492938821
