id,Action
1,0.9116676902756156
2,0.9488558801486899
3,0.9536033867646082
4,0.9409246062620273
5,0.959976690701739
6,0.9558880066185317
7,0.9359834109060219
8,0.9661261107461372
9,0.9193170095822096
10,0.9417027327161551
11,0.94415641605329
12,0.9355499736923888
13,0.9414949284042223
14,0.9034578368058163
15,0.9397472846158135
16,0.9465583263822837
17,0.9075353310264426
18,0.9265232789917023
19,0.9575090276403339
20,0.9536945367569271
21,0.9553162925332364
22,0.9420067204786244
23,0.9429757325129925
24,0.9384709725965874
25,0.9495524452743431
26,0.9335067097896941
27,0.9487299069945714
28,0.9273143872351212
29,0.9488201155190031
30,0.9283165535963388
31,0.9489615422097599
32,0.9415331324944682
33,0.9453797285217986
34,0.9536473740380769
35,0.9465873557903983
36,0.9558414415427882
37,0.9418364267740674
38,0.9535632459819675
39,0.9416912248023311
40,0.9297205619438081
41,0.9128867355488692
42,0.9520642637976204
43,0.9438031021928945
44,0.9503540508246628
45,0.950088112365359
46,0.9365949237575818
47,0.9628686378738758
48,0.9426079836927227
49,0.964693034163984
50,0.9504138433000753
51,0.939250615581944
52,0.9507324983877169
53,0.9423903628758783
54,0.9600859358074607
55,0.9491283297676397
56,0.9317936968557832
57,0.9436120785811464
58,0.9603572135648123
59,0.9523362153507687
60,0.9543398836296386
61,0.9490320739607015
62,0.9508699328418401
63,0.9461111399136549
64,0.9559833736408672
65,0.9569918907293128
66,0.9516955503095004
67,0.9384453416620088
68,0.9616091400345538
69,0.9428431340749002
70,0.9017431982586501
71,0.9415620112688191
72,0.9531657713433545
73,0.9529518426154422
74,0.9549568139910878
75,0.9501726825708046
76,0.9559242712874728
77,0.9540594550586234
78,0.9280244995249868
79,0.918913890263525
80,0.9505994925275111
81,0.9613919470084245
82,0.9506121048764293
83,0.94774807568555
84,0.9511647270755076
85,0.9435063169406792
86,0.9257179120292075
87,0.9404836985667087
88,0.9502106306528659
89,0.9521772319202763
90,0.9295227976473095
91,0.9424208456710064
92,0.9212788661972514
93,0.9575060715888487
94,0.9374920208629651
95,0.9469206119452023
96,0.9453502432145953
97,0.9109179789463911
98,0.9478701478380163
99,0.9544685389930878
100,0.9520444537365941
101,0.9413478694965263
102,0.9147959172033667
103,0.9494444207502849
104,0.9338771641142913
105,0.9208392335837728
106,0.9528432191528696
107,0.9588522125636134
108,0.9431483807836244
109,0.9536052264425431
110,0.945480794063505
111,0.923822783732952
112,0.9465165186821354
113,0.9399830463808244
114,0.9538287767802444
115,0.9499699852242005
116,0.9403873696584816
117,0.9358889024476705
118,0.952191479995574
119,0.960641768206986
120,0.9494199597888278
121,0.9455872439081364
122,0.9523367169727269
123,0.9306544520480644
124,0.9561774475836817
125,0.9489225080526251
126,0.9241551462253697
127,0.910594980104798
128,0.9245072243245546
129,0.9288218790875816
130,0.9455640311514226
131,0.957352146092463
132,0.9548443990186327
133,0.9452799129787657
134,0.9220562648728142
135,0.9545098153229811
136,0.9409148025936726
137,0.9533105900703132
138,0.9363194081959455
139,0.9362104939839774
140,0.960657082270364
141,0.9477422667041799
142,0.945256609247305
143,0.9535771381496964
144,0.9536488188848113
145,0.9613291113512783
146,0.9081233062030948
147,0.8993884775298704
148,0.9224327292597639
149,0.9610406068138384
150,0.9471781955109163
151,0.956098009235441
152,0.9305813321696065
153,0.9499303237115476
154,0.938314652550889
155,0.9427317745997894
156,0.9401228998293875
157,0.9458505414652548
158,0.9521185373879262
